ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle
G10051;G10051;Amino Suppen Grzybowa 60g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/91/34/d2/aminogrzybowaxxx.jpg;1;;;;0;
G10052;G10052;Amino Suppen Gulaszowa 66g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/34/27/1d/aminogulaszowaxxx.jpg;1;;;;0;
G10053;G10053;Amino Suppen Ogorkowa 64g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;0;
G10054;G10054;Amino Suppen Pieczarkowa 68g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:18:20;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/5e/54/f5/aminopierczarkowaxxxNf1zCsznYQhqV.jpg;1;;;;0;
G10055;G10055;Amino Suppen Pomidorowa 64g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 11:54:56;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/d2/4a/e1/aminopomidorowaxxx.jpg;1;;;;0;
G10056;G10056;Amino Suppen Rosol z kuru 60g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:42:42;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/f4/88/7c/Amino-Suppen-Rosol-z-kuru.jpg;1;;;;0;
G10057;G10057;Amino Suppen Rosol z kuru pikantny 60g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 13:41:00;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/78/0c/73/aminorosolpikantnyxxxB2IRRoTQIjItw.jpg;1;;;;0;
G10058;G10058;Amino Suppen Rosol Zlocisty 60g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-29 12:04:12;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;http://gaus-shop.de/media/image/fd/de/db/aminorosolzlocistyxxx.jpg;1;;;;0;
G10059;G10059;Amino Suppen Warzywna 58g x 24St.;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;0;
G10060;G10060;Amino Warzywna 58 gr x 24 st;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;0;
G10061;G10061;Amino Warzywny 60g x 24stk;;Amino;5,00;8,28;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;24,0000;1,000;KTN;9;;0;0;;0,000;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;0;
