ordernumber;mainnumber;name;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;categories
G10764;G10764;Karamel Likï¿½r 32 %  500ml  x 6 st;Eigenmarke;16,00;5,29;0;;1;beliebig;;;;;;1;72
G10765;G10765;Karpatka Gellwe 340 gr x 6 st Kuchen;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;24
G10766;G10766;"Karpatka krolewska Delecta"" 7 St. x 380gr.""";Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;24
G10767;G10767;Kartoffel rot gewaschen 5kg Sack;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;22
G10768;G10768;Kartoffel Weis gewaschen 5 kg Sack;Eigenmarke;5,00;3,99;0;;1;beliebig;;;;;;1;22
G10769;G10769;Karzek  Krolewsky;Eigenmarke;5,00;7,99;0;;1;beliebig;;;;;;1;38
G10770;G10770;Kï¿½se  Mlekpol 12St. x 150g;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;34
G10771;G10771;Kï¿½se Wloszczowski 150 gr x 10 st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;34
G10772;G10772;Kastanki 430 gr x6st;Eigenmarke;5,00;3,39;0;;1;beliebig;;;;;;1;56
G10773;G10773;Kasza Gryczana Wamilnie Prysmaki 100gx4st x12st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;20
G10774;G10774;Kasza Jaczmenna Kross 4x100gr x 12 st;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;20
G10775;G10775;Kasza Jaczmenna PECZAK Kross 4x100gr x 12 st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;20
G10776;G10776;Kasza Jaczmenna PERLOWA Kross 4x100gr x 12 st;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;20
G10777;G10777;Kaszanka;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;38
G10778;G10778;Kaszanka bez E;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;38
G10779;G10779;Kaszanka Gruba Extra;Eigenmarke;5,00;3,49;0;;1;beliebig;;;;;;1;38
G10780;G10780;Kaszanka Grytzana na Patelnie 400gr;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;38
G10781;G10781;Kaszanka z Zebulka wurst;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;38
G10782;G10782;Kaszanka z Zesnokiem Wurst;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;38
G10783;G10783;Kaszotto 6st x 248 gr;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;53
G10784;G10784;Kaszotto 6st x 248 gr Sburazkowym Sousem;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;53
G10785;G10785;Kaszotto Borowikowe 232gr x 6 st;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;53
G10786;G10786;Kefir 1 litr x 10 st  Milko;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;30
G10787;G10787;Kefir 1 litr x6st  Mlekovita;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;30
G10788;G10788;Kekse Famieljane 710 gr;Eigenmarke;5,00;2,79;0;;1;beliebig;;;;;;1;56
G10789;G10789;Ketschup Kotlin Pikant  450 ml x 10st;Eigenmarke;5,00;3,79;0;;1;beliebig;;;;;;1;49
G10790;G10790;Kese Mlekpol Ser Topiony-Wedzony ca. 4,99Kg/Pack.;Eigenmarke;5,00;4,85;0;;1;beliebig;;;;;;1;48
G10791;G10791;Ketschup Kotlin Lagodny 450 ml x 10st;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;49
G10792;G10792;Ketschup Tortex 480mlx12st Lagodni;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;49
G10793;G10793;Ketschup Tortex 480mlx12st Pikantny;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;49
G10794;G10794;Kielbasa Chlopska;Eigenmarke;5,00;6,59;0;;1;beliebig;;;;;;1;38
G10795;G10795;Kielbasa Cyganska;Eigenmarke;5,00;4,29;0;;1;beliebig;;;;;;1;38
G10796;G10796;Kielbasa Czosnkowa Biegun;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;38
G10797;G10797;Kielbasa Dembowa;Eigenmarke;5,00;4,29;0;;1;beliebig;;;;;;1;38
G10798;G10798;Kielbasa Grillowa Wedzona JBB;Eigenmarke;5,00;5,49;0;;1;beliebig;;;;;;1;38
G10799;G10799;Kielbasa Jarmarska;Eigenmarke;5,00;4,29;0;;1;beliebig;;;;;;1;38
G10800;G10800;Kielbasa Jarmarska;Eigenmarke;5,00;4,49;0;;1;beliebig;;;;;;1;38
G10801;G10801;Kielbasa Mysliwska Kilbaski JBB Suszony;Eigenmarke;5,00;6,49;0;;1;beliebig;;;;;;1;38
G10802;G10802;Kielbasa Palcowka Polska;Eigenmarke;5,00;10,99;0;;1;beliebig;;;;;;1;38
G10803;G10803;Kielbasa Slaska Regionalna JBB;Eigenmarke;5,00;4,79;0;;1;beliebig;;;;;;1;38
G10804;G10804;Kielbasa Slaska z Serem;Eigenmarke;5,00;5,89;0;;1;beliebig;;;;;;1;38
G10805;G10805;Kielbasa Starowiejska  Wurstland;Eigenmarke;5,00;8,99;0;;1;beliebig;;;;;;1;38
G10806;G10806;Kielbasa Torunska Korona Wurst;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;38
G10807;G10807;Kielbasa z Beczki;Eigenmarke;5,00;5,79;0;;1;beliebig;;;;;;1;38
G10808;G10808;Kielbasa Zbojnitcka;Eigenmarke;5,00;4,49;0;;1;beliebig;;;;;;1;38
G10809;G10809;Kielbasa Zesnkowa Ozimek;Eigenmarke;5,00;5,49;0;;1;beliebig;;;;;;1;38
G10810;G10810;Kielbasiak Pieczony z chrzanem JBB;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;38
G10811;G10811;Kielbaski Frankfurterki;Eigenmarke;5,00;7,99;0;;1;beliebig;;;;;;1;38
G10812;G10812;Kielbaski Slaskie Delikatesowe;Eigenmarke;5,00;3,99;0;;1;beliebig;;;;;;1;38
G10813;G10813;Kielecki Mayonnaise 170g x 10;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;38
G10814;G10814;Kilasa Bijala Surowa Wurst;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;38
G10815;G10815;Kilbasa Biala z SZYNKI;Eigenmarke;5,00;5,99;0;;1;beliebig;;;;;;1;38
G10816;G10816;Kilbasa Lesniczego;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;38
G10817;G10817;Kilbasa od MASARZA  Wurst;Eigenmarke;5,00;3,99;0;;1;beliebig;;;;;;1;38
G10818;G10818;Kilbasa Wisniowa;Eigenmarke;5,00;5,79;0;;1;beliebig;;;;;;1;38
G10819;G10819;Kilbasa z Fileta;Eigenmarke;5,00;6,99;0;;1;beliebig;;;;;;1;38
G10820;G10820;King Oscar Szproty w oleju caro 16St. x 170g;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G10821;G10821;Kirsch Sï¿½ï¿½  5 kg kiste;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;22
G10822;G10822;Kisel 77 gr x 25 st Malina z Cukrem;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10823;G10823;Kisel 77 gr x 25 st Wynjary;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10824;G10824;Kisel Truskwaka 77 gr x 25 st  z Cukrem;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10825;G10825;Kisiel o smaku cytryna  z cukrem 25stk;Eigenmarke;5,00;0,26;0;;1;beliebig;;;;;;1;53
G10826;G10826;Kisiel o smaku cytrynowym bes cukru;Eigenmarke;5,00;0,25;0;;1;beliebig;;;;;;1;53
G10827;G10827;Kisiel o smaku malinowam bez dodatku cukru 38g x 30st.;Eigenmarke;5,00;0,22;0;;1;beliebig;;;;;;1;53
G10828;G10828;Kisiel o smaku malinowym z cukrem 77g x 25st.;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10829;G10829;Kisiel o smaku morelowym z cukrem 25stk;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10830;G10830;Kisiel o smaku pomarancowy  z cukrem 77g x 25st.;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10831;G10831;Kisiel o smaku poziomkowym bes cukru;Eigenmarke;5,00;0,25;0;;1;beliebig;;;;;;1;53
G10832;G10832;Kisiel o smaku poziomkowym c cukrem 77g x 25st.;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10833;G10833;Kisiel o smaku truskawkowam bez dodatku cukru 38g x 30st.;Eigenmarke;5,00;0,22;0;;1;beliebig;;;;;;1;53
G10834;G10834;Kisiel o smaku truskawkowym z cukrem 77g x 25st.;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10835;G10835;Kisiel o smaku wisniowym z cukru;Eigenmarke;5,00;0,26;0;;1;beliebig;;;;;;1;53
G10836;G10836;Kisiel o smaku zurawinowym   z cukrem 25stk;Eigenmarke;5,00;0,28;0;;1;beliebig;;;;;;1;53
G10837;G10837;Knoblauchwurst Zawistowski;Eigenmarke;5,00;8,49;0;;1;beliebig;;;;;;1;38
G10838;G10838;Knoppers Baton Orechowe 40gr x40st;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;56
G10839;G10839;Kompot Aronija 900ml x 8 st;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;39
G10840;G10840;Kompot Kirsche 900 ml x 8 st Vitarol;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;39
G10841;G10841;Kondenzmilch Tube 150 gr x20st;Eigenmarke;5,00;0,85;0;;1;beliebig;;;;;;1;39
G10842;G10842;Konpack Kasza Gryczana 4/80gr x 12 t;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;20
G10843;G10843;Konzentrat Zerwony Sok 500 ml x10st Wijsky;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;73
G10844;G10844;Korowka 215 gr x 24 st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;56
G10845;G10845;Korowka w schokoalde 200gr x 15 st  Dobosz;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;56
G10846;G10846;Korowka w schokolade 500gr x 6st;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;56
G10847;G10847;Kotlinski Jarzynowa mit Kukurudzana  Salat 920 gr x 6 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;39
G10848;G10848;Kotlinski Jarzynowa Salat 920 gr x 6 st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;39
G10849;G10849;Krachmal 1 kg x10 st Kortofelstï¿½rcke;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;20
G10850;G10850;Krachmal 500grx10st;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;20
G10851;G10851;Krachmal 500 gr x 10 st Melvit;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;20
G10852;G10852;Krakauer Ring;Eigenmarke;5,00;4,89;0;;1;beliebig;;;;;;1;38
G10853;G10853;Krakow  Domowa Mieszana 500 gr;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G10854;G10854;Krakow Koperta Halwawowe 500 gr;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G10855;G10855;Krakow Koperta Wniliowa 500g;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G10856;G10856;Krakow Lodeczki  Wisch Adwokat 500 gr;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G10857;G10857;Krakow Pianka Owoschowe 500gr;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G10858;G10858;Krakow Rogaliki z ROZA 500gr;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;56
G10859;G10859;Krakowska Morlini Sucha 375 gr;Eigenmarke;5,00;3,99;0;;1;beliebig;;;;;;1;38
G10860;G10860;Krakowska Sucha JBB;Eigenmarke;5,00;11,99;0;;1;beliebig;;;;;;1;38
G10861;G10861;Krakowska Sucha JBB 250g;Eigenmarke;5,00;2,79;0;;1;beliebig;;;;;;1;38
G10862;G10862;Krakowska Sucha Wurst  KORONA;Eigenmarke;5,00;7,99;0;;1;beliebig;;;;;;1;38
G10863;G10863;Krakowska Wurst  Bell 250 Gr;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;38
G10864;G10864;KRAKUS Barszcz Czerwony 1,5L x 8St.;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;39
G10865;G10865;Krakus Barszcz Czerwony 1Litr x 8 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;39
G10866;G10866;Krakus Biwakowa 300 gr x 12 st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10867;G10867;Krakus Boszek 300 gr x 12st;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;39
G10868;G10868;Krakus Golonka Wiepersowa 300 gr x 12 st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10869;G10869;Krakus Golonkowa 6st x 300 gr;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10870;G10870;Krakus Gulasch WIperzowy 300gr x 12st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10871;G10871;Krakus Gulasz Angelski 300grx6st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10872;G10872;Krakus Gurken Konzerwowe  860 ml x 6 st;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;39
G10873;G10873;Krakus Gurken Kwaszony  900ml x 6 st;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;39
G10874;G10874;Krakus Karzek 300grx12st;Eigenmarke;5,00;2,09;0;;1;beliebig;;;;;;1;39
G10875;G10875;Krakuski Florianki 143g x 24stk;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;56
G10876;G10876;Krakuski Herbatniki Smitankowe200 gr  x16st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;56
G10877;G10877;krakuski Paluszki z karamelem 130 gr x 28 st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;56
G10878;G10878;Krakuski Prezle Krolewski 150 gr x12 st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;56
G10879;G10879;Krakuski Serduszka 143g x 24stk;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;56
G10880;G10880;Krakuski Smietankowe 160g-200g x 26stk;Eigenmarke;5,00;0,98;0;;1;beliebig;;;;;;1;56
G10881;G10881;Krakus Konzentrat Rote bete 300mlx12st;Eigenmarke;5,00;1,07;0;;1;beliebig;;;;;;1;39
G10882;G10882;Krakus Krakowska sucha 320g ï¿½ï¿½;Eigenmarke;5,00;3,79;0;;1;beliebig;;;;;;1;38
G10883;G10883;Krakus Lopatka 300grx12st;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;39
G10884;G10884;Krakus Luncheon MEAT 300gr x 12 st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10885;G10885;Krakus Melonka Luxusowa 300gr x12 st;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;39
G10886;G10886;Krakus Mysliwska 270g  Wurst ï¿½ï¿½;Eigenmarke;5,00;2,89;0;;1;beliebig;;;;;;1;38
G10887;G10887;Krakus sï¿½ï¿½-sauer gewï¿½rzte Gurken 865g x 6stk;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;22
G10888;G10888;Krakus Szynka 300gr x 6st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10889;G10889;Krakus Turystizna 300gr x12st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10890;G10890;Krakus Tyrolska 300gr x 12 st;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;39
G10891;G10891;Krakus Wieprzowina BEZ konzerwntow 300gr x 6st;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;39
G10892;G10892;Krakus Wieprzowina w sosie wlasnym (Schweinebraten mit Soï¿½e) 6St. X;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;39
G10893;G10893;Krakus Zewiecka 260 gr  ï¿½ï¿½;Eigenmarke;5,00;2,39;0;;1;beliebig;;;;;;1;38
G10894;G10894;Krakus Zurek 1,5 litr x8st;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;53
G10895;G10895;Krakus Zurek 1 litr x 8st;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;53
G10896;G10896;Krakus Zurek 330 ml x 12st;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;53
G10897;G10897;Krakus Zywiecka Kielbasa 520;Eigenmarke;5,00;3,69;0;;1;beliebig;;;;;;1;38
G10898;G10898;Krem Karpatka Delecta 145 gr x 15 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;24
G10899;G10899;Kremowka Dekorowana 380 gr x 8 st;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;56
G10900;G10900;Kremowka Dekorowana wisniowy 165g x 11st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;56
G10901;G10901;Kross Grytzana 4 x 100 gr x12stik Kasza;Eigenmarke;5,00;0,89;0;;1;beliebig;;;;;;1;20
G10902;G10902;Krowka Boska  200gr x 15 st;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;56
G10903;G10903;Krowka Delecta 530 gr x 7 st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;56
G10904;G10904;Krowka Milka 7kg kart;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;56
G10905;G10905;Krucha CIEPLA Polska Wurst;Eigenmarke;5,00;5,59;0;;1;beliebig;;;;;;1;38
G10906;G10906;Krucha Z Mazarskiego Strangu;Eigenmarke;5,00;6,19;0;;1;beliebig;;;;;;1;24
G10907;G10907;Kruche Morelowe 320 gr x 10 st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;56
G10908;G10908;Krupnik Wodka Liqor 0,5 x 12 st;Eigenmarke;16,00;6,99;0;;1;beliebig;;;;;;1;69
G10909;G10909;Krupnik Wodka Liqor 0,7  ml x 6 st;Eigenmarke;16,00;7,99;0;;1;beliebig;;;;;;1;69
G10910;G10910;Kruschka Zmazna Suppe 13-22gr;Eigenmarke;5,00;0,23;0;;1;beliebig;;;;;;1;53
G10911;G10911;Kubus 300ml x 20st Banan Jabloko Broskwinja;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;73
G10912;G10912;Kubus 300ml x 20st Banan Markwa Jabko;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;73
G10913;G10913;Kubus 300ml x 20 st Markwa-Jabloko-Malina;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;73
G10914;G10914;Kubus 900 ml x6st;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;73
G10915;G10915;"Kubus Banan-Marchew-Jablko"" 900ml x 6St""";Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;73
G10916;G10916;Kubus BananMarchew Jabloko 900mlx 6 st Artikl Nr 4207;Eigenmarke;16,00;1,05;0;;1;beliebig;;;;;;1;73
G10917;G10917;Kubus Malina 900ml x 6 st Artikl Nr 4204;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;73
G10918;G10918;Kubus MANGO  NEUE 900 ml x 6 st Artikl Nr 4203;Eigenmarke;16,00;1,05;0;;1;beliebig;;;;;;1;73
G10919;G10919;Kubus Pomaranza 900 ml x 6 st Artikl Nr 4206;Eigenmarke;16,00;1,05;0;;1;beliebig;;;;;;1;73
G10920;G10920;Kubus Steklo  0,33l x 20St.  Getrï¿½nk Malina;Eigenmarke;16,00;0,42;0;;1;beliebig;;;;;;1;73
G10921;G10921;Kubus Truskawka 900 ml x6 st Artikl Nr 4205;Eigenmarke;16,00;0,79;0;;1;beliebig;;;;;;1;73
G10922;G10922;Kucharek 1,5 kg x 10st;Eigenmarke;5,00;3,79;0;;1;beliebig;;;;;;1;45
G10923;G10923;Kucharek 1 kg x 15 st;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;45
G10924;G10924;Kucharek 200gr  x 20st.;Eigenmarke;5,00;0,63;0;;1;beliebig;;;;;;1;45
G10925;G10925;Kucharek 300gr x15 st Gefï¿½rz;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;45
G10926;G10926;Kucharek 500grx12st Gewï¿½rz;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;45
G10927;G10927;Kucharek 600gr x 12 st;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;45
G10928;G10928;Kucharek 75 gr x20st;Eigenmarke;5,00;0,29;0;;1;beliebig;;;;;;1;45
G10929;G10929;Kucharek Wloszczyzna 100gr x 10 st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;45
G10930;G10930;Kuchen Frisch Poland;Eigenmarke;5,00;5,69;0;;1;beliebig;;;;;;1;56
G10931;G10931;Kuchenrollen 2 Rollenpack x 24pack;Eigenmarke;16,00;14,99;0;;1;beliebig;;;;;;1;23
G10932;G10932;Kï¿½chenrollen MAXI  2 stk x 6 (12 Rollen);Eigenmarke;16,00;3,54;0;;1;beliebig;;;;;;1;23
G10933;G10933;Kukuruznye Chrupki Ketzup 70gr x20 st;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;62
G10934;G10934;KUkuruzny Pizza 70 gr x 20 st;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;62
G10935;G10935;Kukuruzny Pletonije 70 gr x24 st Hrupki;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;62
G10936;G10936;Kupiec Jaglana 4 x 100 st;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;20
G10937;G10937;KUPIEC Kasza Gryczana BIALA 4x100gr  x 12 st;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;20
G10938;G10938;Kupiec Kasza Gryczana Prazona 400g x 12St.;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;20
G10939;G10939;Kupiec Kasza Jaglana 400gr x12st;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;20
G10940;G10940;Kupiec Kasza Jaglana 400 gr x 16st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;20
G10941;G10941;Kupiec Kasza Jatzmenna 4 x 100 gr;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;20
G10942;G10942;Kupiec Kasza Perlowa 4 x 100 gr;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;20
G10943;G10943;Kupiec Owsjanka 50 gr x 14 st;Eigenmarke;5,00;0,39;0;;1;beliebig;;;;;;1;20
G10944;G10944;Kupiec Ryz 4 x 100gr  x 12 st;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;20
G10945;G10945;Kurczak 55 g/ 40 st/ Pol - Nik;Eigenmarke;5,00;33,99;0;;1;beliebig;;;;;;1;51
G10946;G10946;Kurczak w GALARECIE 150 gr  DROS;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;38
G10947;G10947;Kus Kus Danie 5 min 60gr x 8 st;Eigenmarke;5,00;0,77;0;;1;beliebig;;;;;;1;39
G10948;G10948;Kwidzyn Fasola Biala konserwowa 400g x 6St.;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G10949;G10949;Kwidzyn Fasola czerwona konserwowa 400g x 6St.;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;39
G10950;G10950;La Buratschki Tarty  Domowy 430grx8st Lunjak;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G10951;G10951;La Buratschki Wiorki  430grx8st Lunjak;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;39
G10952;G10952;Lacata 135grx12st Aufstrich Mlekpol;Eigenmarke;5,00;0,65;0;;1;beliebig;;;;;;1;32
G10953;G10953;Laciate samo UHT Mleko 12St. x 1L.;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;32
G10954;G10954;Lapsy TBM kukuruzni 60 gr x 20 st;Eigenmarke;5,00;0,35;0;;1;beliebig;;;;;;1;62
G10955;G10955;Lech Bier 20Fl. x 0,5l;Eigenmarke;16,00;14,9;0;;1;beliebig;;;;;;1;70
G10956;G10956;Lech Mojito 0,5l x 20 st Bier;Eigenmarke;16,00;19,99;0;;1;beliebig;;;;;;1;70
G10957;G10957;lesne Mech 390grx7st;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;24
G10958;G10958;Letzo 800gr x6 st;Eigenmarke;5,00;2,49;0;;1;beliebig;;;;;;1;
G10959;G10959;Lipton ( 100st x 2gr ) 10 st kart;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;64
G10960;G10960;Lipton Herbata czar. Lemon 34g(20Beut.) x 12St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10961;G10961;Lipton Herbata czar. Marakuja/Malina 32g(20Beut.) x 12St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10962;G10962;Lipton Herbata czarna 2g x 25Beut. x 32St.;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;64
G10963;G10963;Lipton Herbata czarna 2g x 50Beut. x 16St.;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;64
G10964;G10964;Lipton Herbata czar. Owoce lesne 34g(20Beut.) x 12St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10965;G10965;Lipton Herbata czar. Peach/Mango 36g(20Beut.) x 12St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10966;G10966;Lipton Herbata White Tea Pomegranate 30g (20Beut.) x12 St;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10967;G10967;Lipton Herbata ziel. Mandarin/Orange 36g(20Beut.) x 12St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10968;G10968;Lipton Herbata zielona 30g(20Beut.) x 12St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10969;G10969;Lipton TEE 100 beutel * 12st;Eigenmarke;5,00;2,99;0;;1;beliebig;;;;;;1;64
G10970;G10970;Lipton Tee 20 beutel x 12 st;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10971;G10971;Lipton Tee BlueBerry t36g(20Beut.) x 12St.;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10972;G10972;Lipton Tee Tropical 32g(20Beut.) x 12St;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10973;G10973;Lipton Tee Tropical 32g(20Beut.) x 12St;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;64
G10974;G10974;Lisner Filety Sledziowe 280 gr;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;39
G10975;G10975;Lisner Filety Wijskie Steklo600/450 gr  x6 st;Eigenmarke;5,00;2,89;0;;1;beliebig;;;;;;1;39
