ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;metatitle
G10578;G10578;Happy Swing Kakao 150g x 16stk;;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10579;G10579;Happy Swing Kokosowa 150 gr x 16st;;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10580;G10580;Happy Swing Nuss 150g x 16stk;;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10581;G10581;Happy Swing Pusta 100gr x 24 st;;Eigenmarke;5,00;0,55;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10582;G10582;Happy Swing Vanille 150g x 16stk;;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10583;G10583;Harsan  180 gr x 10st Powijski;;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10584;G10584;Harsan 230 gr x 6st Wielunski Lunjak;;Eigenmarke;5,00;1,25;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10585;G10585;Harsan 310 gr x 6st Wielunski Lunjak;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10586;G10586;Harsan Charsan Tarty 180 ml x 10st Vitarol;;Eigenmarke;5,00;0,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10587;G10587;Harsan Frubex  180 ml  x 10 st;;Eigenmarke;5,00;0,55;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10588;G10588;Harsan Tarty Premium 290 ml x 6 st  Z BABUNY;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10589;G10589;Harsan Urbanek 200 ml x 12 st;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10590;G10590;Harsan Victus 160 ml x12st Meretih;;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10591;G10591;Hefe Frische 100grx 10st;;Eigenmarke;5,00;0,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;24;
G10592;G10592;Heidelbeere 250 grx 8 st;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;22;
G10593;G10593;"HelioKUTIJA Masa Makowa 6 st x 850gr""";;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;39;
G10594;G10594;Helio Masa Krowkowa o smaki 400g x 6st.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10595;G10595;Helio Masa Krowkowa o smaki Advocat 400g x 6st;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10596;G10596;Helio Masa Krowkowa o smaki kakaowym 400g x 6st.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10597;G10597;Helio Masa Krowkowa o smaki kokosowym 400g x 6st.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10598;G10598;Helio Masa Krowkowa o smaki orzechowym 400g x 6st.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10599;G10599;Helio Masa Krowkowa o smaki Schokoladowem 400g x 6st.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10600;G10600;Helio Masa Krowkowa tradycyjna 400g x 6st.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10601;G10601;"Helio Masa Makowa 6St. x 850gr""";;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;24;
G10602;G10602;Helio Rodzynki Sultanskie 22stk x 100g;;Eigenmarke;5,00;0,7;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;22;
G10603;G10603;Herbapol Tee Polski Czystek x2g 12stk;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;64;
G10604;G10604;Herbapol Tee Polski Lipa 1,2g 12stk;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;64;
G10605;G10605;Herbapol Tee Polski Melise 2g 12stk;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;64;
G10606;G10606;Herbapol Tee Polski Rumianek 12x1,5g 12stk;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;64;
G10607;G10607;Herz Lutscher 16g x 60st.;;Eigenmarke;5,00;0,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10608;G10608;Himbeere Tomaten  6 Kg 3BBB;;Eigenmarke;5,00;10,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;22;
G10609;G10609;Hortex Leon 1 litr x 6 st Natursaft;;Eigenmarke;16,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;71;
G10610;G10610;Hortex Schwarze Johannisbeeren Nektar 1l x 6stk;;Eigenmarke;16,00;0,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;22;
G10611;G10611;Induk Saltison;;Eigenmarke;5,00;4,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10612;G10612;Iris Dobosz 3kg;;Eigenmarke;5,00;3,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10613;G10613;Jabko Parzona 0,9x6st Bakaland;;Eigenmarke;5,00;2,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;71;
G10614;G10614;Jaffa Pomaranza 135g/30/DELICPO;;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10615;G10615;Jaffa Truskawka 135g/30/DELICPO;;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10616;G10616;Jaffa Wischnja 135g/30/DELICPO;;Eigenmarke;5,00;0,45;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10617;G10617;Jajka Przepiorcze - Wachteleier 16 x 15;;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;37;
G10618;G10618;Jak u Mamy Barszcz bialy z grzybami;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10619;G10619;Jak u Mamy Cebulowa 28st x 31 gr;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10620;G10620;Jak u Mamy Gulaschowa 44g x 22st;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10621;G10621;Jak u Mamy Piszarkowe 44 gr x22 st;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10622;G10622;Jak u Mamy Zerwoni Esentiale 35st x 35gr;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10623;G10623;Jak u Mamy Zupa Borowikowa 25st x 44 gr;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10624;G10624;Jak u Mamy Zupa Brokulowa 30st x 49 gr;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10625;G10625;Jak u Mamy Zupa Ogorkowa 42 gr x  30 st pack;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10626;G10626;Jak u Mamy Zurek na wedzonce;;Eigenmarke;5,00;0,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10627;G10627;Jak u Mamy Zurek Razowy 33gr x 22 st;;Eigenmarke;5,00;0,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10628;G10628;"Jalowcowa Wurst  Wedliny""""";;Eigenmarke;5,00;9,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;28;
G10629;G10629;Jarzynka 10st x 200 gr Winiary Zarjanka;;Eigenmarke;5,00;0,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10630;G10630;Jaski 205 gr x 8 st Kï¿½kse Dr Gerard;;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;56;
G10631;G10631;Jawo Kartacze z miesem 450g x 10St.;;Eigenmarke;5,00;1,52;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10632;G10632;Jawo Kluski leniwe 450g x 10St.;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10633;G10633;Jawo Kluski slaskie 450g x 10St.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10634;G10634;Jawo Kluski slaskie z miesem 450g x 10St.;;Eigenmarke;5,00;1,47;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10635;G10635;Jawo Knedle ze sliwkami 450g x 10St.;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10636;G10636;Jawo Knedle z Truskawkami 450g x 10St.;;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10637;G10637;Jawo Kopytka 450g x 10St.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10638;G10638;Jawo Krokety z Mjasem 400 gr x 8st;;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10639;G10639;Jawo Krokiety z Kapusta i Grzybami 400g x 8St.;;Eigenmarke;5,00;1,55;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10640;G10640;Jawo Nalesniki z Jablkim 400 gr x 8st;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10641;G10641;Jawo Nalesniki z Serem 450 gr x 8 st;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10642;G10642;Jawo Pierogi ruskie 450g x 10St.;;Eigenmarke;5,00;1,41;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10643;G10643;Jawo Pierogi Staropolskie 450g x 10St.;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10644;G10644;Jawo Pierogi z jagodami 450g x 10St.;;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10645;G10645;Jawo Pierogi z Kapusta i Grzybami 450g x 10St.;;Eigenmarke;5,00;1,54;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10646;G10646;Jawo Pierogi z Kapusta i Mjasem 450g x 10St.;;Eigenmarke;5,00;1,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10647;G10647;Jawo Pierogi z miesem 450g x 10St.;;Eigenmarke;5,00;1,62;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10648;G10648;Jawo Pierogi z serem 450g x 10St.;;Eigenmarke;5,00;16,9;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10649;G10649;Jawo Pierogi z serem i jagodami 450g x 10St.;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10650;G10650;Jawo Pierogi z serem i truskawkami 450g x 10St.;;Eigenmarke;5,00;1,89;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10651;G10651;Jawo Pierogi z Truskawkami 450g x 10St.;;Eigenmarke;5,00;1,65;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10652;G10652;Jawo Pierogi z Wisniami 450g x 10St.;;Eigenmarke;5,00;1,62;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10653;G10653;Jawo Pirogi ze Szpinakiem 450g x 10St.;;Eigenmarke;5,00;1,65;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10654;G10654;Jawo Pyzy ziemniaczane 450g x 10St.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10655;G10655;Jawo Pyzy z miesem 450g x 10St.;;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10656;G10656;Jawo Uszka Kapusta z Grybami 300g x 16St.;;Eigenmarke;5,00;0,98;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10657;G10657;Jawo Uszka z Grybami 300g x 16St.;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10658;G10658;Jawo Uszka z miesem 450g x 10St.;;Eigenmarke;5,00;1,79;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10659;G10659;Jawo Uszka z Pieszarkami 10st pack;;Eigenmarke;5,00;1,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10660;G10660;Jawo  z Grybami 450g x 10St.;;Eigenmarke;5,00;1,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;53;
G10661;G10661;JBB Cielazki Parowki;;Eigenmarke;5,00;5,59;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10662;G10662;JBB KIELBASA ZE WSI;;Eigenmarke;5,00;6,69;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10663;G10663;JBB Kielbasiak Pieszony JBB 240 gr;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10664;G10664;jbb przysmak w konserwie 325g;;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;38;
G10665;G10665;jiw Babeczki Orechowe 240 gr x 12 st;;Eigenmarke;5,00;1,39;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10666;G10666;JIW  Babeczki Orzechowe 280g 12 STK;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10667;G10667;JIW Babeczki Toffi 240g x 12;;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10668;G10668;JIW Babeczki Wanilowe 12st.x 240gr;;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10669;G10669;JIW Baton orzechowy 12 st x 220 g;;Eigenmarke;5,00;1,23;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10670;G10670;JIW Bora 220 gr x 12 st;;Eigenmarke;5,00;1,19;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10671;G10671;Jiw Ciasteczka Babeczki Waniliowe 300g x 12St.;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10672;G10672;JIW  Eklerki ?mietankowe 200g x 12stk;;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10673;G10673;JIW Eklerki toffi 200g x 12tsk;;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10674;G10674;JIW Fale dunaja 200g x 12stk;;Eigenmarke;5,00;1,09;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10675;G10675;JIW  Frutti 300 g;;Eigenmarke;5,00;1,49;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10676;G10676;JIW Karmelio 200 g x 12stk;;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10677;G10677;Jiw koronki Truskawkowe 250 gr x12st;;Eigenmarke;5,00;0,99;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
G10678;G10678;Jiw Korpusy 310 x 6 st;;Eigenmarke;5,00;1,29;0;;1;beliebig;;;;;;1;10000;0;;;3 – 5 ;2020-08-11;2020-08-28 16:31:32;;0;0;;1;;;;;;;;0;0;;0,000;;;;;;;;;58;
